Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
NIFTY-FUT,06-12-2024 13:00:00,24805.80,24825.00,24796.00,24820.00,49550,11323500
NIFTY-FUT,06-12-2024 13:15:00,24820.50,24823.60,24784.70,24793.30,58450,11322700
NIFTY-FUT,06-12-2024 13:30:00,24790.30,24815.90,24780.00,24800.00,90325,11344750
NIFTY-FUT,06-12-2024 13:45:00,24798.00,24810.00,24774.20,24789.20,98550,11367450
NIFTY-FUT,06-12-2024 14:00:00,24790.00,24800.00,24775.30,24795.00,158650,11434675
NIFTY-FUT,06-12-2024 14:15:00,24795.00,24809.00,24772.80,24778.00,63125,11450275
NIFTY-FUT,06-12-2024 14:30:00,24780.80,24788.00,24760.00,24780.10,106675,11457975
NIFTY-FUT,06-12-2024 14:45:00,24780.10,24799.00,24775.50,24782.40,108525,11466175
NIFTY-FUT,06-12-2024 15:00:00,24785.00,24795.00,24752.10,24792.20,162425,11485250
NIFTY-FUT,06-12-2024 15:15:00,24791.40,24805.00,24775.00,24783.30,241975,11357900
NIFTY-FUT,09-12-2024 09:15:00,24764.00,24776.00,24717.00,24738.80,373675,11343325
NIFTY-FUT,09-12-2024 09:30:00,24738.80,24760.00,24695.20,24710.00,219200,11366050
NIFTY-FUT,09-12-2024 09:45:00,24707.50,24746.90,24675.00,24692.00,261625,11364300
NIFTY-FUT,09-12-2024 10:00:00,24692.00,24692.00,24651.70,24653.00,336850,11455325
NIFTY-FUT,09-12-2024 10:15:00,24653.30,24702.70,24651.70,24696.80,179925,11455150
NIFTY-FUT,09-12-2024 10:30:00,24696.80,24704.80,24671.10,24690.80,88825,11478275
NIFTY-FUT,09-12-2024 10:45:00,24690.80,24739.30,24683.60,24702.30,167200,11459700
NIFTY-FUT,09-12-2024 11:00:00,24702.00,24729.00,24695.90,24721.20,65950,11461025
NIFTY-FUT,09-12-2024 11:15:00,24721.20,24768.30,24717.00,24765.00,277650,11464150
NIFTY-FUT,09-12-2024 11:30:00,24766.00,24780.00,24743.10,24776.40,134800,11442025
NIFTY-FUT,09-12-2024 11:45:00,24775.00,24779.50,24754.00,24768.30,72925,11427900
NIFTY-FUT,09-12-2024 12:00:00,24765.00,24768.30,24730.00,24745.00,73725,11428950
NIFTY-FUT,09-12-2024 12:15:00,24746.80,24759.00,24731.00,24744.30,39375,11421600
NIFTY-FUT,09-12-2024 12:30:00,24742.70,24742.70,24700.20,24715.00,176075,11453800
NIFTY-FUT,09-12-2024 12:45:00,24714.80,24738.10,24710.00,24734.00,64700,11473100
NIFTY-FUT,09-12-2024 13:00:00,24734.00,24743.00,24705.60,24740.00,108000,11438075
NIFTY-FUT,09-12-2024 13:15:00,24740.00,24753.00,24722.00,24727.00,52775,11434975
